,review_stars,reveiw_buy_site,review_name,review_date,review_title,review_text
570,평점5,DOSU,tjdd****,23.03.15.,걸쭉하이 맛잇엇어요,걸쭉하이 맛잇엇어요
571,평점5,술픽,han0****,23.03.15.,목넘김좋고 맛당연좋고 최고입니다,목넘김좋고 맛당연좋고 최고입니다
572,평점5,우리술상회,phoc****,23.03.14.,아직 먹어보진 않았지만 단맛을 줄이고 산미를 늘린 후 마셔보려 합니다,아직 먹어보진 않았지만 단맛을 줄이고 산미를 늘린 후 마셔보려 합니다
573,평점5,술마켓,pshw****,23.03.14.,배송이 빨라서 그런지 생막걸리인데도 맛이 하나도 안변했어요,배송이 빨라서 그런지 생막걸리인데도 맛이 하나도 안변했어요
574,평점5,술픽,perf****,23.03.14.,주말에 먹으려고 대기중^^ 아이스팩 넣어 잘 도착했어용,"주말에 먹으려고 대기중^^
아이스팩 넣어 잘 도착했어용"
575,평점5,술픽,stel****,23.03.14.,선물했습니다 좋아하셔서 종종 구매하려구요,선물했습니다 좋아하셔서 종종 구매하려구요
576,평점5,술마켓,daso****,23.03.14.,해창은 언제나 걸쭉하고 맛있어요!!,해창은 언제나 걸쭉하고 맛있어요!!
577,평점5,술픽,suju****,23.03.14.,해창은 늘 언제나 먹어도 맛있어요,해창은 늘 언제나 먹어도 맛있어요
578,평점5,술마켓,dahy****,23.03.14.,맛있어요 잘받았어요,맛있어요 잘받았어요
579,평점5,DOSU,skan****,23.03.13.,감미료가 없는 막걸리를 요즘 마시고 있는 중인데 괜찮아요. 해창은 대학생 때 먹었던 농주가 생각나는 맛이네요 ㅎㅎ,감미료가 없는 막걸리를 요즘 마시고 있는 중인데 괜찮아요. 해창은 대학생 때 먹었던 농주가 생각나는 맛이네요 ㅎㅎ
580,평점5,술픽,leci****,23.03.13.,역시 해창은 믿고 먹죠꾸덕하고 찐한맛이 하주~,"역시 해창은 믿고 먹죠
꾸덕하고 찐한맛이 하주~"
581,평점5,술픽,frui****,23.03.13.,보통 마시던 맛걸리보다 훨 진하고 맛나네요,보통 마시던 맛걸리보다 훨 진하고 맛나네요
582,평점5,술픽,veni****,23.03.13.,최고의 막걸리 ㅎ 9도보다 무겁고 진합니다,최고의 막걸리 ㅎ 9도보다 무겁고 진합니다
583,평점5,술픽,wjda****,23.03.13.,이것만 먹어요 재구매 입니다,이것만 먹어요 재구매 입니다
584,평점5,술픽,kang****,23.03.13.,캠핑갈땐 해창 필수에요?,캠핑갈땐 해창 필수에요?
585,평점5,술마켓,skip****,23.03.13.,국내 막걸리 원탑 입니다.,국내 막걸리 원탑 입니다.
586,평점5,술픽,kimm****,23.03.13.,참말로 맛나구만요 두병시켜서 각 일병씩. 맛나요. 또 주문해야 겠어요,"참말로 맛나구만요
두병시켜서 각 일병씩. 맛나요. 또 주문해야 겠어요"
587,평점5,술픽,rhal****,23.03.13.,맛있어요. 18도도 맛있다고하던데 먹어보고 싶네요,맛있어요. 18도도 맛있다고하던데 먹어보고 싶네요
588,평점5,술팜 전통주 쇼핑몰,mnm8****,23.03.12.,늘 만족하는 봇뜰 이화백주 해창블랙이예요.그런데 포장에 좀 신경써주세요. 얼음주머니가 터져서 스티로폼 내부가 엉망이었어요. 세는 막걸리도 있는데 더러운 물이 들어가지 않았나 모르겠,"늘 만족하는 봇뜰 이화백주 해창블랙이예요.
그런데 포장에 좀 신경써주세요. 얼음주머니가 터져서 스티로폼 내부가 엉망이었어요. 세는 막걸리도 있는데 더러운 물이 들어가지 않았나 모르겠네요."
589,평점5,술픽,hyuk****,23.03.12.,선물했는데 가족끼리 맛있게 먹었다고 하더라구요 뿌듯합니다,선물했는데 가족끼리 맛있게 먹었다고 하더라구요 뿌듯합니다
590,평점5,술픽,fful****,23.03.12.,항상 맛나게 먹어용!,항상 맛나게 먹어용!
591,평점5,술픽,0382****,23.03.12.,맛있어요~!! ><,맛있어요~!! ><
592,평점5,DOSU,nacy****,23.03.12.,"도수 높은 막걸리는 만들기 힘들다고 하던데, 덕분에 귀한 막걸리 잘 마시고 있습니다.","도수 높은 막걸리는 만들기 힘들다고 하던데, 덕분에 귀한 막걸리 잘 마시고 있습니다."
593,평점5,술픽,sy93****,23.03.12.,soso내가 알던 막걸리의 진함이 아님더 진함,"soso
내가 알던 막걸리의 진함이 아님
더 진함"
594,평점5,술픽,buk9****,23.03.11.,걸죽하고 진해서 와인 느낌도 나고 기존 막걸리들과는 확실히 다르네요~18도도 기다려집니다^^,"걸죽하고 진해서 와인 느낌도 나고 기존 막걸리들과는 확실히 다르네요~
18도도 기다려집니다^^"
595,평점5,술픽,jaka****,23.03.11.,배달 너무 빠르고 꼼꼼한 배송에 놀랐어요 선물드리려고 샀는데 도수가 높은 막걸리라 유니크해서 좋아하실거같아용 근데 분기별로라도 18도 자주 풀리면 좋겠네용 ㅠㅠ,배달 너무 빠르고 꼼꼼한 배송에 놀랐어요 선물드리려고 샀는데 도수가 높은 막걸리라 유니크해서 좋아하실거같아용 근데 분기별로라도 18도 자주 풀리면 좋겠네용 ㅠㅠ
596,평점5,술픽,kyu0****,23.03.11.,18도 막걸리도 꼭 먹어볼거에요. 많이 마시지 않아도 딱 좋고 맘에듭니다!,18도 막걸리도 꼭 먹어볼거에요. 많이 마시지 않아도 딱 좋고 맘에듭니다!
597,평점5,술픽,jfsl****,23.03.11.,마싯어용 ㅎ역시해창ㅎㅎ,마싯어용 ㅎ역시해창ㅎㅎ
598,평점5,술픽,q984****,23.03.11.,계속 생각나요~또 주문~한단계 높은 도수 주문해서 먹어봐야 겠어요~추천,계속 생각나요~또 주문~한단계 높은 도수 주문해서 먹어봐야 겠어요~추천
599,평점5,술픽,drea****,23.03.11.,특별한 맛이 있어요,특별한 맛이 있어요
600,평점4,술픽,k00g****,23.03.11.,맛있네요~많이 달지도 탄산이 강하지도 않고 ㅎㅎ,맛있네요~많이 달지도 탄산이 강하지도 않고 ㅎㅎ
601,평점5,술픽,cjdt****,23.03.11.,너무 맛있어요~ 배송도 빨랐어요.,너무 맛있어요~ 배송도 빨랐어요.
602,평점5,DOSU,sksj****,23.03.10.,맛있는데 기대 넘 많이 했나봐요,맛있는데 기대 넘 많이 했나봐요
603,평점5,술픽,pws6****,23.03.10.,너무 맛있습니다 특별한 맛,너무 맛있습니다 특별한 맛
604,평점5,술마켓,yoon****,23.03.10.,걸쭉하고 신맛이 강합니다,걸쭉하고 신맛이 강합니다
605,평점5,술픽,jhez****,23.03.10.,맛잇겟네요~~맛잇으면 재구매할게요~,맛잇겟네요~~맛잇으면 재구매할게요~
606,평점5,술픽,hoy1****,23.03.10.,막거리 좋아하시는 아버지께서 드렸는데 저는 맛도 못봤습니다만ㅋㅋ 꽤나 만족해하셨고 오히려 양이 적다고 아쉬워하셨습니다ㅋㅋ,막거리 좋아하시는 아버지께서 드렸는데 저는 맛도 못봤습니다만ㅋㅋ 꽤나 만족해하셨고 오히려 양이 적다고 아쉬워하셨습니다ㅋㅋ
607,평점5,술픽,hycu****,23.03.10.,진하고 고소하고 맛있어요 ㅠㅠ,진하고 고소하고 맛있어요 ㅠㅠ
608,평점5,술픽,hyun****,23.03.09.,포장 잘되어왔네요. 맛있는거 알아서 구매했어요. 잘마시겠습니다,"포장 잘되어왔네요.
맛있는거 알아서 구매했어요. 잘마시겠습니다"
609,평점5,술마켓,jmha****,23.03.09.,너무 맛있게 잘 먹었어요 !,너무 맛있게 잘 먹었어요 !
610,평점5,술픽,happ****,23.03.09.,"저는 막걸리는 못 마시지만 엄마는 막걸리 좋아하셔서 유명하다고 해서 사봤는데, 엄마가 요플레 같다고 하시면서 뒷맛이 깔끔 하다고 하셨어요!","저는 막걸리는 못 마시지만 엄마는 막걸리 좋아하셔서 유명하다고 해서 사봤는데, 엄마가 요플레 같다고 하시면서 뒷맛이 깔끔 하다고 하셨어요!"
611,평점4,DOSU,fire****,23.03.09.,음... 입이 저렴한가 봅니다.울산 태화막걸리 웅촌막걸리가 더 맛있습니다.,"음... 입이 저렴한가 봅니다.
울산 태화막걸리 웅촌막걸리가 더 맛있습니다."
612,평점5,우리술상회,gilt****,23.03.08.,해창 12도 존맛탱이니까 꼭 드셔보세요알콜맛 1도 안나요,"해창 12도 존맛탱이니까 꼭 드셔보세요
알콜맛 1도 안나요"
613,평점5,우리술상회,gilt****,23.03.08.,"존맛탱...6,9,12 중 12도가 제 기준 젤 맛있어요. 18도 먹어보고싶은데 구할수가앖네여ㅠㅜㅜ","존맛탱...6,9,12 중 12도가 제 기준 젤 맛있어요.
18도 먹어보고싶은데 구할수가앖네여ㅠㅜㅜ"
614,평점5,술픽,wooj****,23.03.08.,부모님과 즐거운 자리에서 마셨어요,부모님과 즐거운 자리에서 마셨어요
615,평점5,술픽,kzsa****,23.03.08.,선물용으로 아주 만족스러웠어요,선물용으로 아주 만족스러웠어요
616,평점5,술픽,ab95****,23.03.08.,배송빠르고 좋아요 많이 파세요,배송빠르고 좋아요 많이 파세요
617,평점5,DOSU,rpdl****,23.03.08.,너무 맛있었습니다.,너무 맛있었습니다.
618,평점5,술픽,hali****,23.03.08.,최 애 막 걸 리??,최 애 막 걸 리??
619,평점5,술픽,niki****,23.03.08.,다은 막걸리에 비해 진하고 맛있어요 지인 추천으로 구매했어요,다은 막걸리에 비해 진하고 맛있어요 지인 추천으로 구매했어요
620,평점5,술픽,avya****,23.03.08.,최고입니다막걸리중에 최고,"최고입니다
막걸리중에 최고"
621,평점5,술픽,khji****,23.03.07.,"꾸덕한 제형으로 일반 막걸리랑은 차원이다릅니다. 가격만 조금 더 저렴했다면 늘상 구비해두고 먹고싶은 막걸리에요. 달지 않고, 안주가 따로 필요 없을 정도로 꾸덕한 제형이다 보니 퇴","꾸덕한 제형으로 일반 막걸리랑은 차원이다릅니다. 가격만 조금 더 저렴했다면 늘상 구비해두고 먹고싶은 막걸리에요. 달지 않고, 안주가 따로 필요 없을 정도로 꾸덕한 제형이다 보니 퇴근하고 저녁대용으로도 아주 좋습니다 ㅎㅎ 지나친 음주는 건강을 해칩니다! 건강한 음주 생활 하기를 바랍니다~"
622,평점4,술픽,mimi****,23.03.07.,전 술맛을 잘 모르지만 맛있는거같긴한데 개인적으로 걸죽한 느낌을 안좋아해서..,전 술맛을 잘 모르지만 맛있는거같긴한데 개인적으로 걸죽한 느낌을 안좋아해서..
623,평점5,술픽,ohag****,23.03.07.,최애 막걸리입니다. 청포도향 걸쭉함 깔끔함,최애 막걸리입니다. 청포도향 걸쭉함 깔끔함
624,평점5,술픽,roig****,23.03.07.,꿀렁꿀렁 맛있어요 진하넨요,꿀렁꿀렁 맛있어요 진하넨요
625,평점5,술픽,wjdr****,23.03.06.,"캠핑가서 첫쨌날 묵은지 닭볶음탕과 한잔, 둘쨌날 갑오징어 구이와 한잔했습니다.따를때 너무 걸쭉한거 아닌가 했는데 얼음에 타서 마시니까 왠걸 너무 맛나네요 :) 비싼값합니다.막걸리는","캠핑가서 첫쨌날 묵은지 닭볶음탕과 한잔,
둘쨌날 갑오징어 구이와 한잔했습니다.
따를때 너무 걸쭉한거 아닌가 했는데 얼음에 타서
마시니까 왠걸 너무 맛나네요 :) 비싼값합니다.
막걸리는 깔끔하지 않다는 편견을 깨버렸네요
담엔 더 높은 도수에 도전해보려구요 잘먹었습니다."
626,평점1,DOSU,love****,23.03.06.,진짜 기대했는데 같이 먹고 선물한 사람 다 맛이 이상하다고해서..저도 그렇고ㅠㅠ막걸리치고 비싼데 개인취향이 있으니까..,진짜 기대했는데 같이 먹고 선물한 사람 다 맛이 이상하다고해서..저도 그렇고ㅠㅠ막걸리치고 비싼데 개인취향이 있으니까..
627,평점5,술픽,hwan****,23.03.06.,다른 막걸리와는 맛이 다르네요 온도도 있으면서 맛있어요,다른 막걸리와는 맛이 다르네요 온도도 있으면서 맛있어요
628,평점5,술픽,ggos****,23.03.06.,포장도 꼼꼼하게 잘 해서 보내주셨고 맛도 일품입니다,포장도 꼼꼼하게 잘 해서 보내주셨고 맛도 일품입니다
629,평점5,술픽,cys_****,23.03.06.,빠른배송 너무 좋았습니다. 어른들이 좋아하셧어요,빠른배송 너무 좋았습니다. 어른들이 좋아하셧어요
630,평점5,술픽,fagr****,23.03.06.,아직 못먹어봤는데 겉으로 봐도 진한 느낌이에여,아직 못먹어봤는데 겉으로 봐도 진한 느낌이에여
631,평점5,DOSU,chan****,23.03.06.,신랑과 딸아이가 넘 맛있다고 감동이라네요ㅎ,신랑과 딸아이가 넘 맛있다고 감동이라네요ㅎ
632,평점5,술픽,dbsw****,23.03.06.,진한 막걸리가 먹고싶었는데 해창이 딱입니다,진한 막걸리가 먹고싶었는데 해창이 딱입니다
633,평점1,DOSU,love****,23.03.06.,가격대비ㅠㅠ엄청 걸쭉하네요,가격대비ㅠㅠ엄청 걸쭉하네요
634,평점4,술픽,ssy6****,23.03.06.,택배 빨리해주셔서 좋습니다,택배 빨리해주셔서 좋습니다
635,평점5,술픽,nayi****,23.03.06.,진짜 인생막걸리예요....,진짜 인생막걸리예요....
636,평점5,술마켓,seon****,23.03.06.,꾸덕하니 맛있어요~ 확실히 도수가 있어 좀 취하는~?,꾸덕하니 맛있어요~ 확실히 도수가 있어 좀 취하는~?
637,평점5,술픽,raus****,23.03.05.,잘 받았습니다. 역시 해창 맛있네요.,잘 받았습니다. 역시 해창 맛있네요.
638,평점5,술마켓,aaas****,23.03.05.,종류별로 살수있어서 좋았습니다,종류별로 살수있어서 좋았습니다
639,평점5,술픽,eter****,23.03.05.,진짜 부드럽게 술술 넘어가요 12도도 맛있는데! 18도도 먹어보고싶네요,진짜 부드럽게 술술 넘어가요 12도도 맛있는데! 18도도 먹어보고싶네요
640,평점5,술픽,micr****,23.03.05.,자주 이용할게요~~~~~,자주 이용할게요~~~~~
641,평점5,술마켓,miju****,23.03.04.,걸쭉한게 저한테는 별로였어요....전통주 이것저것 제 입맛에 맞는걸 찾구있는중이니 먹어본걸로 만족합니다. 술마켓 넘 좋아요ㅋㅋ,걸쭉한게 저한테는 별로였어요....전통주 이것저것 제 입맛에 맞는걸 찾구있는중이니 먹어본걸로 만족합니다. 술마켓 넘 좋아요ㅋㅋ
642,평점5,술픽,nike****,23.03.04.,굿굿굿ㅋ 요거트 같고 진해요. 도수가 쎄서 알쓰들은 시중 막걸리마냥 가볍게 먹긴 어렵네오 ㅠ ㅠ,굿굿굿ㅋ 요거트 같고 진해요. 도수가 쎄서 알쓰들은 시중 막걸리마냥 가볍게 먹긴 어렵네오 ㅠ ㅠ
643,평점5,우리술상회,be_a****,23.03.04.,목넘김도 좋고 적당한 무게감으로 만족스러웠습니다,목넘김도 좋고 적당한 무게감으로 만족스러웠습니다
644,평점5,술픽,gues****,23.03.04.,지인선물로 보냈는데 엄청 조아하시네용~^^,지인선물로 보냈는데 엄청 조아하시네용~^^
645,평점5,술픽,qkrw****,23.03.04.,와 진짜 맛있어요 계속 맛있다 연발하면서 마셨어요 오ㅏ 어쩜 이렇게 진하죠?,와 진짜 맛있어요 계속 맛있다 연발하면서 마셨어요 오ㅏ 어쩜 이렇게 진하죠?
646,평점5,술픽,hw88****,23.03.04.,맛있어요!기대보다 더더더 맛있습니다,"맛있어요!
기대보다 더더더 맛있습니다"
647,평점5,술픽,alic****,23.03.03.,왜 유명한지 알 것 같아요 처음에는 막걸리가 비싼 느낌이라 얼마나 맛있나 보자 생각으로 먹었는데 정말 맛있습니다. 걸죽 하지만 부드럽고 마지막 맛이 깔끔 하고 술먹는 느낌도 없어요,왜 유명한지 알 것 같아요 처음에는 막걸리가 비싼 느낌이라 얼마나 맛있나 보자 생각으로 먹었는데 정말 맛있습니다. 걸죽 하지만 부드럽고 마지막 맛이 깔끔 하고 술먹는 느낌도 없어요 알콜향도 안나고 12도라고 믿을 수 없을 정도로 맛있습니다. 2병만 산게 후회 되네요
648,평점3,술픽,hjha****,23.03.03.,아직안먹어봤지만 새는것도아닌데 냉장고에 막걸리냄새가 나네요 맛이 기대됩니다,아직안먹어봤지만 새는것도아닌데 냉장고에 막걸리냄새가 나네요 맛이 기대됩니다
649,평점4,DOSU,fna1****,23.03.03.,음..그냥 센 막걸리 굳이 이 가격주고 먹을 정도는 아닌거같다.,음..그냥 센 막걸리 굳이 이 가격주고 먹을 정도는 아닌거같다.
650,평점5,술픽,hisu****,23.03.03.,아직못먹러봤지만 기대됩니다,아직못먹러봤지만 기대됩니다
651,평점5,술픽,clea****,23.03.03.,두번째 구매예요 맛있어요,두번째 구매예요 맛있어요
652,평점5,술마켓,qkqt****,23.03.03.,잘먹었어요.배송 빨라요.,"잘먹었어요.
배송 빨라요."
653,평점5,술픽,dkdu****,23.03.02.,와진짜 요거트먹는 느낌으로 꾸덕하고 맛있고 안주안먹어도 배부르고!! 또 구매하려구요!,와진짜 요거트먹는 느낌으로 꾸덕하고 맛있고 안주안먹어도 배부르고!! 또 구매하려구요!
654,평점5,술마켓,hanb****,23.03.02.,말로만 듣던 해창 너무 기대돼요! 배송도 좀 새긴했지만 잘왔어요,말로만 듣던 해창 너무 기대돼요! 배송도 좀 새긴했지만 잘왔어요
655,평점5,술픽,a463****,23.03.02.,너무맛있어요 ㅠ 다음주에 또시켜먹어야징~,너무맛있어요 ㅠ 다음주에 또시켜먹어야징~
656,평점5,술픽,bboo****,23.03.02.,포장 꼼꼼하고 제조일 최신거라 좋았어요좀 비싸긴 하지만 걸죽하고 맛있네요,"포장 꼼꼼하고 제조일 최신거라 좋았어요
좀 비싸긴 하지만 걸죽하고 맛있네요"
657,평점5,술픽,bboo****,23.03.02.,포장 꼼꼼하고 제조일 최신거라 좋았어요걸죽하고 맛있네요,"포장 꼼꼼하고 제조일 최신거라 좋았어요
걸죽하고 맛있네요"
658,평점5,술픽,chqx****,23.03.02.,맛있습니다 재구매 각입니다,맛있습니다 재구매 각입니다
659,평점5,술픽,silk****,23.03.01.,바로 맛보고 또 주문 했어요! 너무 맛있어 부족하네요~^^*,바로 맛보고 또 주문 했어요! 너무 맛있어 부족하네요~^^*
660,평점5,술픽,kmj8****,23.03.01.,걸쭈우우우욱하니 신기한 맛,걸쭈우우우욱하니 신기한 맛
661,평점5,술픽,9105****,23.03.01.,진짜 인생 막걸리.. 비싸도 막걸리는 이걸로 정착하게요 ㅋㅋㅋ,진짜 인생 막걸리.. 비싸도 막걸리는 이걸로 정착하게요 ㅋㅋㅋ
662,평점5,우리술상회,k970****,23.02.28.,2병 주문해서 가지고 간 해창막걸리..모임에서 최고의 찬사를 받았습니다..다들 이녀석 칭찬에..ㅎㅎ매우매우 만족합니다..^^,"2병 주문해서 가지고 간 해창막걸리..
모임에서 최고의 찬사를 받았습니다..
다들 이녀석 칭찬에..ㅎㅎ
매우매우 만족합니다..^^"
663,평점5,술마켓,haeu****,23.02.28.,궁금했던 막걸리들 주문해봤어요 !! 맛있었으면 좋겠네요 ㅎㅎ,궁금했던 막걸리들 주문해봤어요 !! 맛있었으면 좋겠네요 ㅎㅎ
664,평점5,술픽,cimo****,23.02.28.,부모님 선물로 사드렸는데 맛있다고 하시네요^^,부모님 선물로 사드렸는데 맛있다고 하시네요^^
665,평점5,술픽,suns****,23.02.28.,생신 선물로 샀어요. 술을 좋아하셔서,생신 선물로 샀어요. 술을 좋아하셔서
666,평점5,술픽,happ****,23.02.28.,맛있어요~ 나중에 다시 구매할게요,맛있어요~ 나중에 다시 구매할게요
667,평점5,DOSU,iqze****,23.02.28.,적당한 가격으로 잘산 것 같습니다,적당한 가격으로 잘산 것 같습니다
668,평점5,술픽,doas****,23.02.28.,배송 너무 좋았고 술 맛있어요!,배송 너무 좋았고 술 맛있어요!
669,평점5,술마켓,wnst****,23.02.28.,처음 시켜봤는데 기대되네요~,처음 시켜봤는데 기대되네요~
670,평점5,술픽,jade****,23.02.28.,역시 해 창 막 걸 리??,역시 해 창 막 걸 리??
671,평점5,술픽,laur****,23.02.28.,두근두근 기대됩니다,두근두근 기대됩니다
672,평점5,술픽,ster****,23.02.28.,역시 해창입니다 빠른배송 감사합니다,역시 해창입니다 빠른배송 감사합니다
673,평점5,술픽,ca1i****,23.02.27.,"수요일 저녁 주문 후 금요일 도착했는데요, 배송이 무척 빨라서 좋았습니다. 또한 꼼꼼하게 포장 잘 해주셔서 제품 뒹굴거나 터진 곳 없이 좋은 품질로 도착했습니다. 입수 시 제조 후","수요일 저녁 주문 후 금요일 도착했는데요, 배송이 무척 빨라서 좋았습니다. 또한 꼼꼼하게 포장 잘 해주셔서 제품 뒹굴거나 터진 곳 없이 좋은 품질로 도착했습니다. 입수 시 제조 후 4일째된 막걸리를 받았는데요. 탄산이나 쓴맛 거의 없는 풍부한 맛과 향의 술이라 제 취향에 잘 맞았습니다. 조금 더 숙성하면 여러 버전의 맛을 느낄 수 있겠더라구요. 다음에 주문하면 이곳에서 재이용하고 싶습니다."
674,평점5,술픽,dkxh****,23.02.27.,유명한 해창막걸리 드디어 먹어보았네요!!일반 막걸리와는 다른 느낌으로 약간 요거트같이 꾸덕한 맛이에요가족들과 나눠먹었는데 다들 신기하고 맛있다고 하더라구요! 번창하세요,"유명한 해창막걸리 드디어 먹어보았네요!!
일반 막걸리와는 다른 느낌으로 약간 요거트같이 꾸덕한 맛이에요
가족들과 나눠먹었는데 다들 신기하고 맛있다고 하더라구요! 번창하세요"
675,평점5,술픽,tove****,23.02.27.,저는해창막걸리 맛있는지 모르겠어요 취향같고요 배송은 빨라서 좋았습니다,"저는
해창막걸리 맛있는지 모르겠어요 취향같고요 배송은 빨라서 좋았습니다"
676,평점5,술픽,love****,23.02.27.,평소에 먹는 막걸리랑 진짜 다르네요. 요거트같기도하고 엄청 부드러워요!!,평소에 먹는 막걸리랑 진짜 다르네요. 요거트같기도하고 엄청 부드러워요!!
677,평점5,술픽,wook****,23.02.27.,달지않고 정말 맛나요 일반 막걸리랑 정말 다르네요 사진을 마시기전에 찍었어야 했는데 ㅎㅎ,달지않고 정말 맛나요 일반 막걸리랑 정말 다르네요 사진을 마시기전에 찍었어야 했는데 ㅎㅎ
678,평점5,술픽,hanj****,23.02.27.,다른 막걸리들과는 다르게 많이 진해서 만족스럽네요,다른 막걸리들과는 다르게 많이 진해서 만족스럽네요
679,평점5,술마켓,pink****,23.02.27.,배송 매우 빨랐구요~ 묵직하니 맛도 좋네요,배송 매우 빨랐구요~ 묵직하니 맛도 좋네요
680,평점5,술픽,joaj****,23.02.27.,목 넘김좋고 부드러워서 방심했는데 쎄요,목 넘김좋고 부드러워서 방심했는데 쎄요
681,평점5,술픽,mhjy****,23.02.27.,8도로 먹어보고12로 먹어보니 찹쌀 함량 더 들어가서 더 꾹덕꾸덕한것이 맛있어요~~ 가격때가 조금 저렴하면 좋겠네요ㅠ 막걸리중 젤 맛있어요~,8도로 먹어보고12로 먹어보니 찹쌀 함량 더 들어가서 더 꾹덕꾸덕한것이 맛있어요~~ 가격때가 조금 저렴하면 좋겠네요ㅠ 막걸리중 젤 맛있어요~
682,평점5,술픽,soyn****,23.02.27.,맛있어요~ 가성비는 12도가 좋아요,맛있어요~ 가성비는 12도가 좋아요
683,평점4,술픽,hera****,23.02.27.,맛있게 먹고 다음날 고생했어요~~,맛있게 먹고 다음날 고생했어요~~
684,평점4,술픽,ssss****,23.02.27.,생각보다 걸쭉하고 진해요,생각보다 걸쭉하고 진해요
685,평점5,술픽,bbab****,23.02.27.,포장 안전하게 잘 왔어요~!,포장 안전하게 잘 왔어요~!
686,평점5,술픽,tpdl****,23.02.27.,뚜껑이 들닫긴건지..허허,뚜껑이 들닫긴건지..허허
687,평점5,술픽,1991****,23.02.27.,맛있습니다 추천해요,맛있습니다 추천해요
688,평점5,술픽,rkd3****,23.02.27.,걸죽하니 맛있어요!,걸죽하니 맛있어요!
689,평점5,술팜 전통주 쇼핑몰,qkrc****,23.02.27.,막걸리를 여러가지 다양하게 먹어보려고 구매했어요~해창막걸리가 맛있을것같아요~,막걸리를 여러가지 다양하게 먹어보려고 구매했어요~해창막걸리가 맛있을것같아요~
690,평점3,술픽,qaqb****,23.02.27.,맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요,맛있어요 맛있어요 맛있어요 맛있어요 맛있어요 맛있어요
691,평점5,술픽,life****,23.02.26.,"술이라곤 막걸리 밖에 안 드시는 사장님의 충고에 따라 주문해본 결과, 대만족. 재구매 예정","술이라곤 막걸리 밖에 안 드시는 사장님의 충고에 따라 주문해본 결과, 대만족. 재구매 예정"
692,평점5,술픽,ente****,23.02.26.,잘받았습니당18도도 너무 궁금하지만 가난한 서민이라 12도도 큰맘먹고 주문했습니다역시 일반 막걸리랑은 차원이 틀리죵,"잘받았습니당
18도도 너무 궁금하지만 가난한 서민이라 12도도 큰맘먹고 주문했습니다
역시 일반 막걸리랑은 차원이 틀리죵"
693,평점3,술픽,kjjo****,23.02.26.,잘 취해서 좋아요. 오래 보관하면 새콤한데 먹을만은 해요. 처음엔 좀 써요.,잘 취해서 좋아요. 오래 보관하면 새콤한데 먹을만은 해요. 처음엔 좀 써요.
694,평점5,술픽,ymk0****,23.02.26.,걸죽하고 도수가 쎄요 ㅋㅋ 궁굼해서 시켜먹어봤네요,"걸죽하고 도수가 쎄요 ㅋㅋ
궁굼해서 시켜먹어봤네요"
695,평점5,술픽,apro****,23.02.26.,이거마시고 남편이랑 싸워서 안좋은추억,이거마시고 남편이랑 싸워서 안좋은추억
696,평점5,DOSU,darr****,23.02.26.,와우 걸쭉하네요 하하,와우 걸쭉하네요 하하
697,평점5,술픽,lny8****,23.02.26.,제발 드세요. 진짜 막걸리 중에 미숫가루처럼 속이 꽉찬 막걸리에요,제발 드세요. 진짜 막걸리 중에 미숫가루처럼 속이 꽉찬 막걸리에요
698,평점5,술픽,yena****,23.02.26.,해창막걸리 막걸리중에 단연 최고..,해창막걸리 막걸리중에 단연 최고..
699,평점4,술픽,hone****,23.02.25.,12도가 평이 좋아서 샀는데 좀 쎄긴하네요 맛있어서 꿀꺽꿀꺽 마시다가 취했습니다ㅎㅎ 탄산감이 좀 많은 편이라 감안하시고 주문하세요,12도가 평이 좋아서 샀는데 좀 쎄긴하네요 맛있어서 꿀꺽꿀꺽 마시다가 취했습니다ㅎㅎ 탄산감이 좀 많은 편이라 감안하시고 주문하세요
700,평점5,술픽,ksmk****,23.02.25.,드ㄷㅣ어기대하고기대하던막걸리가도착해서 오늘저녁에 한잔하려구용ㅋㅋ넘기대되용 가격이사악하긴하지만맛있게잘먹어보겠습니당?,"드ㄷㅣ어기대하고기대하던
막걸리가도착해서 오늘저녁에 한잔하려구용ㅋㅋ넘기대되용 가격이사악하긴하지만
맛있게잘먹어보겠습니당?"
701,평점5,술픽,koor****,23.02.25.,아버지께서 막걸리를 좋아하셔서 시켜드렸는데 걸쭉하니 좋다고 만족하십니다??,아버지께서 막걸리를 좋아하셔서 시켜드렸는데 걸쭉하니 좋다고 만족하십니다??
702,평점5,DOSU,jw97****,23.02.25.,도수가 높아서 확실히 알코올 맛은 느껴지는데 적당히 묵직하고 괜찮네요!,도수가 높아서 확실히 알코올 맛은 느껴지는데 적당히 묵직하고 괜찮네요!
703,평점4,DOSU,ssss****,23.02.25.,아직 맛은 못봤는데 배송 꼼꼼하고 빠르게 잘 받았습니다.,아직 맛은 못봤는데 배송 꼼꼼하고 빠르게 잘 받았습니다.
704,평점5,술픽,dora****,23.02.25.,걸쭉한느낌 12도 생각보다 세더라구요 달달하니 맛나요,"걸쭉한느낌 12도 생각보다 세더라구요
달달하니 맛나요"
705,평점5,술픽,qksa****,23.02.25.,막걸리에도 명품이 있네요 맛있게 잘마셨습ㄴ다,막걸리에도 명품이 있네요 맛있게 잘마셨습ㄴ다
706,평점5,술픽,a463****,23.02.25.,맛있어요 자꾸생각나는맛 ㅠ 또사먹을꺼얏,맛있어요 자꾸생각나는맛 ㅠ 또사먹을꺼얏
