,review_stars,reveiw_buy_site,review_name,review_date,review_title,review_text
393,평점5,인터파크쇼핑,b*n*****,23.05.27.,재구매!,선물로도 좋아서 여기저기 보내요~^^
394,평점5,인터파크쇼핑,h*n*****,23.05.27.,좋아요,깔끔하게왔어요 잔도이쁘구
395,평점5,옥션,k*o*****,23.05.27.,굳굳굳 빠른 배송 감사요,굳굳굳 빠른 배송 감사요
396,평점5,옥션,l*e*****,23.05.26.,숙취없고 달짝지근 하고 너무너무 너무 맛있어...,"숙취없고 달짝지근 하고
너무너무 너무 맛있어서 또 주문했어요
80대엄마께서 매일한잔씩 반주로
즐기시네요 맛있다고 또 주문해라 하시네요
술빵하려고 막걸리 주문 했다가
맛있어서 중독되는 것같아요
보내주신 술잔도예쁘네요 냉커피도 담아먹고 좋아요"
397,평점5,인터파크쇼핑,w*d*****,23.05.26.,느린마을 막걸리,최애 막걸리예요. 맛좋고 깔끔하고 다음날 머리도 안아프네요.전용잔도 맘에 들어요
398,평점4,옥션,j*0*****,23.05.26.,조금의 단맛과 목넘김이 좋은 지금까지의 막걸리와는 다른...,조금의 단맛과 목넘김이 좋은 지금까지의 막걸리와는 다른 특이한 맛이 좋으네요
399,평점5,인터파크쇼핑,C*O*****,23.05.26.,너무 좋아요,느린마을 막걸리는 숙성?해가며 마시는재미가 있죠. 기다림의 미학
400,평점5,인터파크쇼핑,v*r*****,23.05.26.,맛있어요,선물로 보내드렸어요. 그런데 가격이 예전보단 비싸졌네요 ㅠㅠ
401,평점5,인터파크쇼핑,t*n*****,23.05.26.,맛있어서,맛있어 구입했어요 집에 손님오셔서 같이 먹으려구요 ㅎ
402,평점5,인터파크쇼핑,v*r*****,23.05.26.,맛있어요,맛있어서 주문해요.. 예전 증정잔보다 지금잔이 낫네요.
403,평점5,인터파크쇼핑,s*n*****,23.05.26.,배송 빠르고 맛있어요,순하고 맛있네요 배송 받자말자 2병이나 해치웠습니다
404,평점5,인터파크쇼핑,m*n*****,23.05.26.,느린마을 만 마셔요,느린마을 막걸리 제일 좋아요 숙성하면 더 맛있어요~
405,평점5,AK몰,1072****,23.05.26.,항상 내가 마시는 느 ...,항상 내가 마시는 느린마을 막걸리중. 최고입니다
406,평점5,인터파크쇼핑,b*a*****,23.05.26.,부모님이 좋아하십니다,어머니께서좋아하시는 막걸리라 매번 주문하네요
407,평점4,옥션,t*f*****,23.05.26.,맛있긴한데 막걸리 보단 우유같은 느끼이 드네여,맛있긴한데 막걸리 보단 우유같은 느끼이 드네여
408,평점5,인터파크쇼핑,w*h*****,23.05.26.,역시 최고에요,든든해요 가격은 좀 나가지맘 마트보다 싸니까..
409,평점5,AK몰,1074****,23.05.26.,역시 느린마을 너무 ...,역시 느린마을 너무 맛있고 합리적인 가격까지
410,평점5,인터파크쇼핑,f*n*****,23.05.26.,맛있어요,증정용 컵도 유리잔으로 바뀌어서 좋아요
411,평점5,인터파크쇼핑,s*n*****,23.05.26.,순하고 맛있어요,배송 빠르고 맛있고 할인할때 쟁겨놔야죠
412,평점5,인터파크쇼핑,e*f*****,23.05.26.,막걸리는 느린마을,너무 맛납니다 딜 뜰때마다 구매하는 중
413,평점4,인터파크쇼핑,j*j*****,23.05.26.,포천 막걸리,맛좋은 포천 막걸리 나쁘지않음. 괜찮네
414,평점5,옥션,h*r*****,23.05.26.,아스파탐 없는 깔금하고 맛있는 막걸리,아스파탐 없는 깔금하고 맛있는 막걸리
415,평점5,인터파크쇼핑,e*g*****,23.05.26.,상품 잘 받았습니다.,포장도 꼼꼼하고 상품도 이상없네요.
416,평점5,인터파크쇼핑,h*e*****,23.05.26.,맛있어요.,부드럽게 목 넘김이 좋고 맛있어요.
417,평점5,인터파크쇼핑,l*j*****,23.05.26.,잘받았습니다,기대되는 막걸리예요 잘 먹을게요
418,평점5,인터파크쇼핑,m*n*****,23.05.26.,숙성해면 더 깊은 맛,우리집 최고의 막걸리 짱 좋아요~
419,평점5,인터파크쇼핑,m*c*****,23.05.26.,막걸리중에서 이만한게 없죠,언재나 만족하며 마시고 있네요
420,평점5,AK몰,1073****,23.05.26.,느린마을 사랑해요 마...,느린마을 사랑해요 마시써요
421,평점5,홈술닷컴,jack****,23.05.26.,가성비최강막걸리라고생각,가성비최강막걸리라고생각
422,평점5,인터파크쇼핑,n*1*****,23.05.26.,배송 맛 좋네요,배송도 빠르고 맛도 좋아요
423,평점5,옥션,i*o*****,23.05.26.,항상 재구매 하고 있어요.,항상 재구매 하고 있어요.
424,평점5,인터파크쇼핑,r*b*****,23.05.26.,맛있어요,맛있어소 항상 시켜요
425,평점5,인터파크쇼핑,i*j*****,23.05.26.,항상즐겨먹는막걸리,항상 즐겨먹는 막걸리 잔까지 주셔서 감사합니다 변치않는 맛으로 최고의 막걸리라생각합니다
426,평점5,인터파크쇼핑,c*a*****,23.05.26.,가성비짱,착한가격에 좋은상품구매했습니다.감사합니다.계속 애용하겠습니다.
427,평점5,인터파크쇼핑,h*n*****,23.05.26.,느린마을막걸리,막걸리는 배송이 중요한데 포장도 꼼꼼하게 해서 잘 배송됨.
428,평점5,인터파크쇼핑,h*j*****,23.05.26.,좋습니다.,좋습니다. 컵도예쁩니다
429,평점5,인터파크쇼핑,l*s*****,23.05.26.,빠른 배송이 감사합니다,감사합니다 빠른 배송이 감사합니다
430,평점5,인터파크쇼핑,b*d*****,23.05.26.,좋아요,좋아요 ㅎㅎ 감사합니다 ㅎㅎ 네 감사합니다
431,평점4,인터파크쇼핑,1*0*****,23.05.25.,언제나 느린마을에 만족합니다!,"느린마을은 과거 1리터 용량이 있었는데, 잊 750ml만 있네요! 다만 첨가물이 전혀 없는 제품이라 믿고 마시고 있으며, 항상 나의 심신의 안정에 도움을 주지 않나 생각됩니다. 한번에 많은 양을 구매해도 김치냉장고에 보관하면 오랫동안 맛이 변하지 않아 맛있게 먹을 수 있어서 잦은 구매의 수고를 드는 것 같아 좋은 방법으로도 생각되어 말씀 드려봅니다."
432,평점5,인터파크쇼핑,s*o*****,23.05.25.,첫구매.,택배 온날 바로 하나 오픈했어요. 몇일 동안 즐거운 저녁이 될거같아요. 느린은 날마다 다른 맛을 제공 해주니 기다림도 즐거움인거 같습니다.
433,평점5,옥션,c*s*****,23.05.25.,완전 맛있음 바로 먹는것과 숙성해서 먹는맛이 달라서 2...,"완전 맛있음
바로 먹는것과 숙성해서 먹는맛이 달라서 2개의 막걸리를 먹는거 같아서 좋음
탄산이 필요하다면 김치냉장고에서 2주이상 숙성후 맛보는걸 추천함"
434,평점5,인터파크쇼핑,s*n*****,23.05.25.,배상면 느린막걸리,아이스박스 열어보니 얼음팩 꽉 채워서 시원하게 보내서 느린막걸리 한 잔 맛있게 먹었어요.
435,평점5,인터파크쇼핑,u*l*****,23.05.25.,너무맛있어요 유리잔도 이쁨,"막걸리는 항상 이것만 먹는데 이번에는 유리잔을 주길래 주문했어요 역시 직배송이라 신선해서 너무 맛있고, 유리잔도 예뻐요"
436,평점3,인터파크쇼핑,f*y*****,23.05.25.,솔까,대중적인 맛은 아니다. 다시 장수로 돌아가야 하나.......이게 내 솔직한 리뷰다.
437,평점5,인터파크쇼핑,b*l*****,23.05.25.,역시~ 배상면주가,맛있어요 잔은 막걸리랑 같은 박스에 와서 걱정했는데 생각보다 멀쩡(?)하네요
438,평점5,인터파크쇼핑,k*d*****,23.05.25.,맛잇어요,막걸리 안먹는데 비오는날 전집에서 한번먿어보고 맛잇어서 구매햇네요
439,평점5,인터파크쇼핑,k*n*****,23.05.25.,만족해요~^^,세일할 때마다 구매하고 있어요~ 종종 할인부탁드려요~ 번창하세요!^^
440,평점5,인터파크쇼핑,m*n*****,23.05.25.,잘 받았습니다,자주 이용해서 먹고 있습니다 이번 술잔은 튼튼하고 활용도도 좋아요
441,평점5,인터파크쇼핑,a*r*****,23.05.25.,너무좋아요,무 아스파팜에 배송도 빠르고 최고임니다. 잔도 앙증맞고 이뻐요
442,평점5,인터파크쇼핑,w*h*****,23.05.25.,든든해요,컵 때문에 샀어요 막걸리에는.좀 어울리지 않지만 신상이라 ㅎㅎ
443,평점5,배상면주가 포천LB,gami****,23.05.25.,아 맛있어요 처음에 우유같은 그맛이 정말좋아요 마트에서 사면 시간이지나 일반막걸리 맛이나는데 여기서 시켜먹으면 처음 그맛이 끝내주네요,아 맛있어요 처음에 우유같은 그맛이 정말좋아요 마트에서 사면 시간이지나 일반막걸리 맛이나는데 여기서 시켜먹으면 처음 그맛이 끝내주네요
444,평점4,인터파크쇼핑,h*n*****,23.05.25.,양이 줄었지만 맛 있어요,달지않고 탄시노 적고 부드럽게 마실 수 있어 좋아요. 1000ml에서 750으로 줄어서 아쉬워요
445,평점5,인터파크쇼핑,h*o*****,23.05.25.,맛있어요,늘 먹는 막걸리입니다. 목넘김이 순한 느낌이에요.
446,평점5,인터파크쇼핑,d*r*****,23.05.25.,느린마을 맛있어요,맛있어서 자주먹는데 저렴하고 유리잔도 굿이요
447,평점5,인터파크쇼핑,d*s*****,23.05.25.,잘받았어요,늘 마시는 느린마을!! 막걸리중 가장 맛있어요
448,평점5,인터파크쇼핑,d*r*****,23.05.25.,빠르게 잘 배송되었습니다.,저렴하게 잘 샀어요. 같이 들어있는 유리잔도 예쁘고 좋아요. 맛있는건 당연하고요
449,평점5,인터파크쇼핑,t*e*****,23.05.25.,잘샀습니다,맛있게 잘먹고있어요 배송은 보통이네요
450,평점5,옥션,d*n*****,23.05.25.,언제나 먹어도 맛있는 막걸리 느린마을,언제나 먹어도 맛있는 막걸리 느린마을
451,평점5,인터파크쇼핑,w*n*****,23.05.25.,잘받았어요,마트에가도 없는곳이 많은데 집에서 편히받으니 좋아요 종종 애용할거 같아요
452,평점5,인터파크쇼핑,j*c*****,23.05.25.,잘받았습니다,때 되면 계속주문해서 잘 먹고있어요
453,평점5,인터파크쇼핑,a*l*****,23.05.25.,맛있습니다!!!,역시 느린마을이 막걸리 최강잡니다.
454,평점5,인터파크쇼핑,j*n*****,23.05.25.,잘 마시고있습니다,재구매이며 항상 잘 마시고있습니다
455,평점5,인터파크쇼핑,m*y*****,23.05.25.,빠른 배송감사합니다,배송도빠르고 가격대비 맘에드네요.
456,평점5,인터파크쇼핑,j*k*****,23.05.25.,잘 마실께요,배송도 빠르고 좋아요 잘 마실께요
457,평점4,인터파크쇼핑,1*0*****,23.05.25.,그냥저냥..,숙성시켜 먹는 맛으로 구매했어요..
458,평점5,인터파크쇼핑,k*h*****,23.05.25.,항상 맛있게 먹고 있습니다,언제나 믿고 먹는 느린마을입니다
459,평점5,인터파크쇼핑,b*i*****,23.05.25.,맛과 풍미,하루 딱 한병 부드럽게 넘기면 캬
460,평점5,인터파크쇼핑,b*l*****,23.05.25.,좋아요.,맛있어요. 전용잔도 감사합니다.
461,평점5,인터파크쇼핑,c*n*****,23.05.25.,감사합니다,잘받았습니다. 다시 주문할게요
462,평점4,배상면주가 포천LB,coch****,23.05.25.,가격대비 상품성이 아주좋아요,가격대비 상품성이 아주좋아요
463,평점5,인터파크쇼핑,s*r*****,23.05.25.,믿고먹는 느린마을,항상 최고예요 다른건못마셔요
464,평점3,인터파크쇼핑,M*h*****,23.05.25.,막걸리,막걸리를 시켜서 처음먹어봐서
465,평점5,인터파크쇼핑,i*s*****,23.05.25.,노 아스파탐,아스파탐없이 마실 수 있어요
466,평점5,인터파크쇼핑,w*w*****,23.05.25.,기대 됩니다.,컵과 함께 잘 도착 했습니다.
467,평점5,인터파크쇼핑,t*k*****,23.05.25.,배송도 빠르고 맛있습니다,다 떨어지면 또 사먹어야징
468,평점5,인터파크쇼핑,l*h*****,23.05.25.,젛아요,젛아요 맛나고 잔도 이뻐요
469,평점5,인터파크쇼핑,b*l*****,23.05.25.,좋아요좋아요,배송 빠르고 맛있습니다!!!!
470,평점5,인터파크쇼핑,l*s*****,23.05.25.,배송이빨라요,잘먹겠슺니다 잔도 이쁘넹
471,평점5,인터파크쇼핑,i*a*****,23.05.25.,용량 늘려주세요 ㅎㅎ,잘받았어요 맛있네요 ㅎㅎ
472,평점5,인터파크쇼핑,s*l*****,23.05.25.,매우만족 추천 입니다,옆집나눠먹었습니다 굿굿
473,평점5,옥션,c*l*****,23.05.25.,좋은가격에 잘샀습니다~~!,좋은가격에 잘샀습니다~~!
474,평점5,인터파크쇼핑,z*r*****,23.05.25.,좋아요,잔이쁘네요 맛도 좋아요
475,평점5,인터파크쇼핑,k*a*****,23.05.25.,건강한맛임,계속 시켜 먹을 듯합니다
476,평점5,인터파크쇼핑,w*y*****,23.05.25.,부드러워요,다른거 못 먹겠어요 최고
477,평점5,인터파크쇼핑,c*2*****,23.05.25.,조아요,머리안아푸고 부드럽고
478,평점5,인터파크쇼핑,w*s*****,23.05.25.,맛있어요,잔도이쁘고 맛있어요ㅔ
479,평점5,인터파크쇼핑,L*e*****,23.05.25.,잘 구매 했습니다...,잘 구매 했습니다...
480,평점4,옥션,l*i*****,23.05.25.,잘 먹고 있읍니다,잘 먹고 있읍니다
481,평점5,인터파크쇼핑,s*n*****,23.05.25.,할인가로 싸게 나와서 구매했습니다.,할인이 좋게 나와서 구매했습니다. 느린마을 맛있고 자주 먹는데 싸게 나와서 더 잘 먹었네요
482,평점5,인터파크쇼핑,k*n*****,23.05.25.,조아요~~^^,막걸리 살앙하는 분 있어서 할인할 때마다 구매하고 있어요~ 종종 할인 부탁드립니다~^^
483,평점5,인터파크쇼핑,h*a*****,23.05.25.,3일배송,아이스팩 꼼꼼해서 시원한상태로 잘받았습니다 용량줄어서 아쉽긴하지만ㅜㅜ맛잇어서 포기못해요 가격다운좀해주세요ㅜㅜ
484,평점4,AK몰,gald****,23.05.25.,좋아요 추천합니다 제...,좋아요 추천합니다 제대로만든 막걸리입니다. 잘 구매했습니다.
485,평점5,인터파크쇼핑,n*a*****,23.05.25.,배송도 빠르고 좋네요,배송도 빠르고 좋아요 맛도 있고용 전용잔도 좋고요 ㅎㅎ
486,평점5,인터파크쇼핑,i*t*****,23.05.25.,오늘 하루도 달달한 느막,맛좋은 느막 잘 받았습니다 컵도 이쁩니다
487,평점5,인터파크쇼핑,j*n*****,23.05.25.,맛있는 거~~,잘 마시고있습니다~재구매입니다.
488,평점5,AK몰,lih1****,23.05.25.,"가성비 좋구요, 빠른...","가성비 좋구요, 빠른 배송 감사합니다."
489,평점5,인터파크쇼핑,r*s*****,23.05.25.,맛있어요,자주 서먹게되네요. 맛있어요. 대용량이 없어져서 좀 아쉽지만 맛있어요
490,평점5,인터파크쇼핑,c*t*****,23.05.25.,좋아요,맛있어요. 배송 빠름 빠름
491,평점5,인터파크쇼핑,v*l*****,23.05.25.,최고 입니다,맛있습니다 부드럽습니다 추천합니다
492,평점5,인터파크쇼핑,p*g*****,23.05.25.,잘 받았습니다,잘 받았습니다 좋습니다 감사합니다
493,평점5,인터파크쇼핑,t*l*****,23.05.25.,잘마셨어요 맛있네요,굿 꿀맛 핵맛 ㅊㅊㅊㅊㅊ추천!
494,평점5,옥션,j*o*****,23.05.25.,조아요저아요조아요조아요,조아요저아요조아요조아요
495,평점4,인터파크쇼핑,0*7*****,23.05.25.,최고,최고죠...최고죠..최고
496,평점5,인터파크쇼핑,l*d*****,23.05.24.,좋아요 좋아요,제 취향이라 자주구매하긴하는데 양이 작아저서 늘 아쉽네요 그거빼곤 숙성시켜 먹으니 맛대로 즐기수있는 장점때문에 주문하네요 금방왓을때 봄맛으로 한병먹고 나머지는 3일 7일 10일 20일 이렇게 묵혀낫다먹네요 증정으로받은 유리잔도 잘받았습니다
497,평점5,인터파크쇼핑,c*e*****,23.05.24.,빠른배송,안전하게 포장되어 왔어요꼼꼼한거 같아요 세워서 배송 안내문구도 있고좋네요 잔은 생각보다 커요 소주잔인줄 알았는데 온더락만한
498,평점4,인터파크쇼핑,r*n*****,23.05.24.,오랜만에 구매하네요,오랜만에 구매하네요 그런데 예전 1L 때 생각하면 아쉬운게 사실입니다 유리잔은 넘 얇아서 잘 깨질 것 같네요 그냥 양은잔이나 계속 써야 할 듯
499,평점5,인터파크쇼핑,i*t*****,23.05.24.,잘 도착했습니다,포장도 튼튼하고 증정컵도 안전하게 도착 탄산이 약한데 더 발효시켜서 먹을 예정 지금 달달한 맛도 좋아요
500,평점5,인터파크쇼핑,p*n*****,23.05.24.,싸게 잘샀습니다,인공감미료가 없어 자주 사먹었는데 마트에 가지 않고 싸게 전용잔까지 잘샀습니다
501,평점5,인터파크쇼핑,t*c*****,23.05.24.,이럴수가...,전 술을 안마셔 모르겠는데 와이프가 너무 좋아하네요 칭찬받았어요ㅎㅎ
502,평점5,인터파크쇼핑,y*g*****,23.05.24.,느린마을막걸리는,지금까지 매월 20병 이상씩 구입했어요. 당엔히 최고의 막걸리입니다.
503,평점5,G마켓,j*s*****,23.05.24.,좋아요 적극 추천합니다.,상품 잘 받았습니다. 매주 수요일이면 막걸리 주문하는 날입니다. 주말이 기다려지네요 잘 마실게요
504,평점5,인터파크쇼핑,y*u*****,23.05.24.,막걸리 좋아요^^,주위에 추천하고 칭찬 받는 건강해지는 느낌으로 맛도 좋아요ㅎㅎ
505,평점5,인터파크쇼핑,f*a*****,23.05.24.,느린마을 막걸리 최고,"동네 막걸리만 먹다가 오랫만에 느린마을로 호강,,, 전용잔까지,,,"
506,평점5,인터파크쇼핑,h*n*****,23.05.24.,잔이 예뻐서,한번 더 주문했어요 무게가 있는데 배송해주신분도 감사드려요
507,평점5,인터파크쇼핑,r*o*****,23.05.24.,좋아요,간만에 먹으미 더 맛있네요 잔은 좀 허접하지만 잘어울립니다
508,평점5,인터파크쇼핑,m*r*****,23.05.24.,빠르게 잘 받았어요,빠르게 잘 받았어요. 사은품 잔도 예전 플라스틱 보다 좋아요
509,평점5,AK몰,1074****,23.05.24.,좋아요 추천합니다. ...,좋아요 추천합니다. 최근좀 밍밍했는데 이번엔 잘됐네요
510,평점5,인터파크쇼핑,d*r*****,23.05.24.,너무 맛있어요^^,느린마을막걸리 행사특가해서 또 샀어요 컵이 넘 이뻐용
511,평점5,인터파크쇼핑,1*7*****,23.05.24.,잘 받았습니다,저렴한 가격 신속한 배송 우수한 품질 모두 만족합니다.
512,평점5,인터파크쇼핑,t*t*****,23.05.24.,상품평,빠른배송으로 잘받았어요. 막걸리 자주 구매합니다.
513,평점5,인터파크쇼핑,j*2*****,23.05.24.,우유같은 느낌,색깔이 흰편이고 꼭 우유빛깔임. 맛은 좀 부드러운편
514,평점5,인터파크쇼핑,g*h*****,23.05.24.,이번엔 똑바로 배송 왔네요,지난번엔 거꾸로 넣어져 배송이 와서 바닥에 새고 어이가 없었는데 이번엔 제대로 와서 다행이네요 잘 마실게요~
515,평점5,인터파크쇼핑,n*r*****,23.05.24.,1변 먹었는데 맛있네요.,자주 애용할 것 같습니다. 1병 먹었는데 맛이 기가 막히네요. 포장도 꼼꼼하게 해서 왔네요~
516,평점5,인터파크쇼핑,s*c*****,23.05.24.,배송도 빠르고 좋아요,아직 안마셔봤지만 배송도 빠르고 컵도 예쁘네요
517,평점5,인터파크쇼핑,m*z*****,23.05.24.,배송도 빠르고 막걸리도 맛나요,배송도 좋았고 맛도 좋고 같이 온 술잔도 좋네요
518,평점5,인터파크쇼핑,t*t*****,23.05.24.,상품평등록,배송이 좀 느렸어요. 좋은행사 자주 해주세요.
519,평점5,인터파크쇼핑,j*e*****,23.05.24.,진짜 부드러워요,제가 술을잘못먹는데. 너무 부드럽고좋아요~~~
520,평점5,인터파크쇼핑,a*5*****,23.05.24.,애용,달마다 5병 주문하여 숙성도에 따라 즐깁니다.
521,평점5,인터파크쇼핑,r*t*****,23.05.24.,잘받았어요,잔도 기대안했는데 유리잔으로 오고 좋습니다
522,평점5,인터파크쇼핑,m*n*****,23.05.24.,좋아요,잘먹고있습니다 많이독하지않아서 더 좋네요
523,평점5,인터파크쇼핑,a*s*****,23.05.24.,맛있어요,부모님 드시라구 보내드렸네요 좋아하셨어요
524,평점5,인터파크쇼핑,p*m*****,23.05.24.,잘받았습니다,잘받았습니다 빨리 도착했네요 많이파세요
525,평점5,인터파크쇼핑,k*t*****,23.05.24.,굿,배송 빠르고 제품도 저렴하게 사서 좋아요
526,평점5,인터파크쇼핑,o*z*****,23.05.24.,좋아요,늘 구매하는 막걸리 순하면서 먹기 좋아요
527,평점5,인터파크쇼핑,h*a*****,23.05.24.,맛있네요,막걸리 맛있고 서비스로 준 잔도 귀여워요
528,평점5,인터파크쇼핑,z*o*****,23.05.24.,양이 적은것이 아쉽네요.,달달하니 마실때도 목넘김이 좋습니다.
529,평점5,인터파크쇼핑,p*s*****,23.05.24.,맛이좋아요,맛있어 앞으로 계속구매하여 먹을께요
530,평점5,인터파크쇼핑,m*5*****,23.05.24.,배송빠르고 맛있어요,막걸리가 달지 않고 술술 넘어가네요
531,평점5,인터파크쇼핑,l*d*****,23.05.24.,잘 받았습니다.,맛있네요. 잘 마실게요. 감사합니다.
532,평점5,인터파크쇼핑,i*h*****,23.05.24.,배송 만족합니다.,배송 만족합니다. 1L가 이 가격이면..
533,평점5,인터파크쇼핑,n*z*****,23.05.24.,맛있어요,부드럽게 쭉쭉 마셔집니다. 넘 맛있어요. 전용잔이 유리라 좋네요. 짝꿍이랑 또 마셔야해서 전용잔땜에 한번 더 주문해야겠어요 ㅎㅎ
534,평점5,인터파크쇼핑,b*i*****,23.05.24.,굿굿,늘먹는거라..머...최고입니다^^ㅎㅎ
535,평점5,인터파크쇼핑,p*o*****,23.05.24.,막걸리,맛이조아요 다음에재구매할거예요
536,평점5,인터파크쇼핑,k*g*****,23.05.24.,빠른배송 좋아요,배송도 빠르고 맛은 더 맛있어진듯
537,평점5,인터파크쇼핑,p*b*****,23.05.24.,무아스파탐,무아스파탐 막걸리라서 좋습니다.
538,평점5,인터파크쇼핑,o*u*****,23.05.24.,굿,배송도 빠르고 포장도 완벽합니다
539,평점5,인터파크쇼핑,k*m*****,23.05.24.,맛있습니다.,좋은제품 저렴하게 구매했습니다
540,평점5,인터파크쇼핑,h*r*****,23.05.24.,늘 맛있게 마시고 있습니다.,잔도 이쁘고 맛도 좋은 배상면주가 느린마을 막걸리 잘 마시겠습니다. 저렴하게 잘 구매했습니다. ^^
541,평점5,인터파크쇼핑,t*s*****,23.05.24.,따봉,너무맛잇어요ㅎㅎ또먹고싶네요
542,평점5,인터파크쇼핑,j*w*****,23.05.24.,믿고마실수있는 막걸리 굿,전부만족합니다. 배송도 빠르고
543,평점5,인터파크쇼핑,j*o*****,23.05.24.,좋아요,항상저렴하게 잘 먹고 있습니다
544,평점5,인터파크쇼핑,m*e*****,23.05.24.,빠른 배송 맛있게 먹었습니다~,빠른 배송 맛있게 먹었습니다~~
545,평점5,인터파크쇼핑,j*o*****,23.05.24.,굳굳입니다,좋은막걸리 빠른배송 굳굳임돠
546,평점5,인터파크쇼핑,o*p*****,23.05.24.,막걸리,느린마을막걸리 750ml 맛좋아요
547,평점5,인터파크쇼핑,b*h*****,23.05.24.,맛있어요,시원하게 마시면 한없이 들어가고 중독성이 있어요.다른건 못 마시겠네요
548,평점5,인터파크쇼핑,b*i*****,23.05.24.,최고~,항상 맛있게 잘먹고있습니다~
549,평점5,인터파크쇼핑,k*y*****,23.05.24.,무아스파탕,아스파탐 없어 아주 좋아요~
550,평점5,인터파크쇼핑,k*s*****,23.05.24.,맛보기전에인데 기대됩니다,맛보기전에인데 기대됩니다
551,평점5,인터파크쇼핑,k*w*****,23.05.24.,잘 구입했어요,맛있게 잘 사먹고 있습니다
552,평점5,인터파크쇼핑,b*k*****,23.05.24.,맛있어요,감미료 없는게 정말 좋아요
553,평점5,인터파크쇼핑,t*d*****,23.05.24.,좋아요,빠르고 정확한 배송입니다
554,평점5,인터파크쇼핑,k*c*****,23.05.24.,구매확정,이미지 등록시 가능합니다
555,평점5,인터파크쇼핑,m*q*****,23.05.24.,배송,잘왔네요 잘마시겠습니다
556,평점4,인터파크쇼핑,1*6*****,23.05.24.,다네요..,맛은 있는데 너무 달아요
557,평점5,인터파크쇼핑,l*h*****,23.05.24.,늘사는 막걸리,이전에는 두전 샀어요
558,평점5,옥션,0*0*****,23.05.24.,선물로도 좋아영,선물로도 좋아영
559,평점5,인터파크쇼핑,o*b*****,23.05.24.,잘 받았습니다.,전용 잔도 있고 아주 마음에 듭니다. 매번 맛있게 홈술하고 있습니다.
560,평점5,옥션,n*o*****,23.05.24.,삼사해요,삼사해요
561,평점5,인터파크쇼핑,s*n*****,23.05.24.,빠른배송에 사은품까지!,느린마을막걸리 특가로 나와서 구매했습니다.평소 지X막걸리마시다가 특가로 나오길래 구매했는데 사은품으로 컵도 주고 너무 좋네요.
562,평점5,인터파크쇼핑,s*g*****,23.05.24.,맛있어요,정말 맛있습니다 달지않고 담백해요 빛깔이 예술입니다
563,평점5,인터파크쇼핑,s*n*****,23.05.24.,저렴하고 배송 포장 다 좋았습니다,대형마트 대비 가격 저렴하고 포장도 깔끔하고 좋습니다~!
564,평점5,인터파크쇼핑,g*a*****,23.05.24.,대체불가 막걸리,언제나 실망이 없는 술입니다. 막걸리는 이것만 마십니다.
565,평점5,인터파크쇼핑,y*g*****,23.05.24.,느린마을막걸리,느린마을 막걸리는 아무리 많이 마셔도 머리가 아프지 않습니다. 당연히 불순물이 하나도 들어 있지 않은 순수한 막걸리 입니다. 믿고 마셔도 괜찮습니다.
566,평점5,인터파크쇼핑,m*m*****,23.05.24.,느린마을 막걸리,느린마을 막걸리 역시 맛있습니다. 저번에 시켜 마시고 맛이 좋아 또 시컸네요. 잘 마시겠습니다.
567,평점5,인터파크쇼핑,t*j*****,23.05.24.,느린마을 최고!,막걸리 중에 최애 느린마을 배송 빠르고 안전하게 잘 받았고 사은품으로 플라스틱 잔은 몇개 받았는데 유리잔은 첨이라 또 구매ㅋㅋㅋ 너무 이뻐요 맛은 두말할것도 없이 맛있구요
568,평점5,인터파크쇼핑,s*a*****,23.05.24.,맛있어요~^,가성비가 너무 마음에 듭니다. 강추합니다!
569,평점5,배상면주가 포천LB,zhxm****,23.05.24.,병 패킹 방법을 바꾸셨는지 이번에는 하나도 안 새었어요. 느린막걸리야 항상 맛있지만 이번에는 더욱 맛있어요!!!,병 패킹 방법을 바꾸셨는지 이번에는 하나도 안 새었어요. 느린막걸리야 항상 맛있지만 이번에는 더욱 맛있어요!!!
570,평점5,인터파크쇼핑,k*r*****,23.05.24.,맛있네쇼,달고 맛납니다 발효막걸리 좋아합니다
571,평점5,인터파크쇼핑,h*o*****,23.05.24.,항상먹고 있습니다,감사합니다 이번에도 잘 먹겠습니다
572,평점5,인터파크쇼핑,c*t*****,23.05.24.,잘 받았습니다.,상품 잘 받았습니다. 맛이 맘에 들어 계속 재구매하고 있습니다.
573,평점5,인터파크쇼핑,b*u*****,23.05.24.,막걸리 맛있어요!!,배송도 빠르고!! 맛도 좋네요 ㅎㅎ
574,평점5,인터파크쇼핑,t*c*****,23.05.24.,좋아요.,다시 주문하고 다시 열글자인가..?
575,평점5,인터파크쇼핑,p*r*****,23.05.24.,너무너무 마음에 들어요,너무너무 마음에 들어요
576,평점5,인터파크쇼핑,k*n*****,23.05.24.,감사합니다ㅎㅎ,잘받았습니다 너무좋습니다ㅎㅎ
577,평점5,인터파크쇼핑,j*n*****,23.05.24.,조아요.,조아요.. 괜찬아요...
578,평점5,인터파크쇼핑,s*i*****,23.05.24.,배송도 빠르고 상품도 만족합니다! 감사합니다!,배송도 빠르고 상품도 만족합니다! 감사합니다!
579,평점5,인터파크쇼핑,q*r*****,23.05.24.,좋아요,좋아요~맛있고 ㅎㅎㅎㅎ
580,평점3,인터파크쇼핑,k*h*****,23.05.24.,굿굿굿,좋습니다 굿굿굿 맛 좋습니다
